#    L    TT             EE             BB             TE          
  6818   0.299726E+00   0.400724E-02   0.256230E-02  -0.509387E-02
  6819   0.299547E+00   0.400465E-02   0.256158E-02  -0.509122E-02
  6820   0.299447E+00   0.400275E-02   0.256016E-02  -0.508857E-02
  6821   0.299268E+00   0.400016E-02   0.255945E-02  -0.508592E-02
  6822   0.299168E+00   0.399826E-02   0.255804E-02  -0.508327E-02
  6823   0.298989E+00   0.399567E-02   0.255732E-02  -0.508063E-02
  6824   0.298889E+00   0.399378E-02   0.255591E-02  -0.507799E-02
  6825   0.298710E+00   0.399120E-02   0.255520E-02  -0.507534E-02
  6826   0.298610E+00   0.398931E-02   0.255379E-02  -0.507270E-02
  6827   0.298432E+00   0.398673E-02   0.255307E-02  -0.507006E-02
  6828   0.298332E+00   0.398484E-02   0.255166E-02  -0.506742E-02
  6829   0.298154E+00   0.398226E-02   0.255095E-02  -0.506479E-02
  6830   0.298054E+00   0.398038E-02   0.254954E-02  -0.506215E-02
  6831   0.297876E+00   0.397781E-02   0.254883E-02  -0.505952E-02
  6832   0.297776E+00   0.397593E-02   0.254742E-02  -0.505689E-02
  6833   0.297598E+00   0.397336E-02   0.254671E-02  -0.505426E-02
  6834   0.297499E+00   0.397149E-02   0.254531E-02  -0.505163E-02
  6835   0.297321E+00   0.396892E-02   0.254460E-02  -0.504900E-02
  6836   0.297222E+00   0.396705E-02   0.254319E-02  -0.504638E-02
  6837   0.297044E+00   0.396449E-02   0.254248E-02  -0.504375E-02
  6838   0.296945E+00   0.396263E-02   0.254108E-02  -0.504113E-02
  6839   0.296768E+00   0.396007E-02   0.254037E-02  -0.503851E-02
  6840   0.296669E+00   0.395820E-02   0.253897E-02  -0.503589E-02
  6841   0.296491E+00   0.395565E-02   0.253826E-02  -0.503327E-02
  6842   0.296393E+00   0.395379E-02   0.253686E-02  -0.503065E-02
  6843   0.296215E+00   0.395124E-02   0.253615E-02  -0.502804E-02
  6844   0.296117E+00   0.394938E-02   0.253475E-02  -0.502542E-02
  6845   0.295940E+00   0.394683E-02   0.253405E-02  -0.502281E-02
  6846   0.295842E+00   0.394499E-02   0.253264E-02  -0.502020E-02
  6847   0.295664E+00   0.394244E-02   0.253194E-02  -0.501759E-02
  6848   0.295566E+00   0.394059E-02   0.253054E-02  -0.501498E-02
  6849   0.295389E+00   0.393805E-02   0.252984E-02  -0.501237E-02
  6850   0.295291E+00   0.393621E-02   0.252844E-02  -0.500977E-02
  6851   0.295115E+00   0.393367E-02   0.252774E-02  -0.500717E-02
  6852   0.295017E+00   0.393183E-02   0.252634E-02  -0.500456E-02
  6853   0.294840E+00   0.392929E-02   0.252564E-02  -0.500196E-02
  6854   0.294743E+00   0.392746E-02   0.252424E-02  -0.499936E-02
  6855   0.294566E+00   0.392493E-02   0.252354E-02  -0.499677E-02
  6856   0.294469E+00   0.392310E-02   0.252214E-02  -0.499417E-02
  6857   0.294292E+00   0.392057E-02   0.252145E-02  -0.499158E-02
  6858   0.294195E+00   0.391874E-02   0.252005E-02  -0.498898E-02
  6859   0.294019E+00   0.391622E-02   0.251935E-02  -0.498639E-02
  6860   0.293922E+00   0.391439E-02   0.251796E-02  -0.498380E-02
  6861   0.293745E+00   0.391187E-02   0.251726E-02  -0.498121E-02
  6862   0.293649E+00   0.391005E-02   0.251587E-02  -0.497862E-02
  6863   0.293472E+00   0.390753E-02   0.251517E-02  -0.497604E-02
  6864   0.293376E+00   0.390572E-02   0.251378E-02  -0.497345E-02
  6865   0.293200E+00   0.390320E-02   0.251309E-02  -0.497087E-02
  6866   0.293103E+00   0.390139E-02   0.251169E-02  -0.496829E-02
  6867   0.292928E+00   0.389888E-02   0.251100E-02  -0.496571E-02
  6868   0.292831E+00   0.389707E-02   0.250961E-02  -0.496313E-02
  6869   0.292656E+00   0.389456E-02   0.250892E-02  -0.496055E-02
  6870   0.292559E+00   0.389276E-02   0.250752E-02  -0.495797E-02
  6871   0.292384E+00   0.389025E-02   0.250683E-02  -0.495540E-02
  6872   0.292288E+00   0.388845E-02   0.250544E-02  -0.495282E-02
  6873   0.292112E+00   0.388595E-02   0.250475E-02  -0.495025E-02
  6874   0.292017E+00   0.388415E-02   0.250336E-02  -0.494768E-02
  6875   0.291841E+00   0.388165E-02   0.250267E-02  -0.494511E-02
  6876   0.291746E+00   0.387986E-02   0.250128E-02  -0.494255E-02
  6877   0.291570E+00   0.387736E-02   0.250060E-02  -0.493998E-02
  6878   0.291475E+00   0.387558E-02   0.249921E-02  -0.493741E-02
  6879   0.291300E+00   0.387308E-02   0.249852E-02  -0.493485E-02
  6880   0.291205E+00   0.387130E-02   0.249713E-02  -0.493229E-02
  6881   0.291030E+00   0.386881E-02   0.249645E-02  -0.492973E-02
  6882   0.290935E+00   0.386703E-02   0.249506E-02  -0.492717E-02
  6883   0.290760E+00   0.386454E-02   0.249438E-02  -0.492461E-02
  6884   0.290665E+00   0.386276E-02   0.249299E-02  -0.492205E-02
  6885   0.290490E+00   0.386028E-02   0.249231E-02  -0.491950E-02
  6886   0.290395E+00   0.385851E-02   0.249092E-02  -0.491694E-02
  6887   0.290221E+00   0.385603E-02   0.249024E-02  -0.491439E-02
  6888   0.290126E+00   0.385426E-02   0.248885E-02  -0.491184E-02
  6889   0.289952E+00   0.385178E-02   0.248818E-02  -0.490929E-02
  6890   0.289857E+00   0.385001E-02   0.248679E-02  -0.490674E-02
  6891   0.289683E+00   0.384754E-02   0.248611E-02  -0.490420E-02
  6892   0.289589E+00   0.384578E-02   0.248473E-02  -0.490165E-02
  6893   0.289414E+00   0.384331E-02   0.248405E-02  -0.489911E-02
  6894   0.289320E+00   0.384155E-02   0.248266E-02  -0.489656E-02
  6895   0.289146E+00   0.383908E-02   0.248199E-02  -0.489402E-02
  6896   0.289052E+00   0.383733E-02   0.248060E-02  -0.489148E-02
  6897   0.288878E+00   0.383486E-02   0.247993E-02  -0.488894E-02
  6898   0.288785E+00   0.383311E-02   0.247855E-02  -0.488641E-02
  6899   0.288611E+00   0.383065E-02   0.247787E-02  -0.488387E-02
  6900   0.288517E+00   0.382890E-02   0.247649E-02  -0.488133E-02
  6901   0.288343E+00   0.382644E-02   0.247582E-02  -0.487880E-02
  6902   0.288250E+00   0.382470E-02   0.247444E-02  -0.487627E-02
  6903   0.288076E+00   0.382225E-02   0.247377E-02  -0.487374E-02
  6904   0.287983E+00   0.382050E-02   0.247238E-02  -0.487121E-02
  6905   0.287810E+00   0.381805E-02   0.247172E-02  -0.486868E-02
  6906   0.287717E+00   0.381632E-02   0.247033E-02  -0.486615E-02
  6907   0.287543E+00   0.381387E-02   0.246967E-02  -0.486363E-02
  6908   0.287450E+00   0.381214E-02   0.246829E-02  -0.486110E-02
  6909   0.287277E+00   0.380969E-02   0.246762E-02  -0.485858E-02
  6910   0.287184E+00   0.380796E-02   0.246624E-02  -0.485606E-02
  6911   0.287011E+00   0.380552E-02   0.246557E-02  -0.485354E-02
  6912   0.286919E+00   0.380379E-02   0.246419E-02  -0.485102E-02
  6913   0.286746E+00   0.380135E-02   0.246353E-02  -0.484850E-02
  6914   0.286653E+00   0.379963E-02   0.246215E-02  -0.484599E-02
  6915   0.286480E+00   0.379720E-02   0.246149E-02  -0.484347E-02
  6916   0.286388E+00   0.379548E-02   0.246011E-02  -0.484096E-02
  6917   0.286215E+00   0.379305E-02   0.245945E-02  -0.483845E-02
  6918   0.286123E+00   0.379133E-02   0.245807E-02  -0.483594E-02
  6919   0.285951E+00   0.378890E-02   0.245741E-02  -0.483343E-02
  6920   0.285859E+00   0.378719E-02   0.245603E-02  -0.483092E-02
  6921   0.285686E+00   0.378476E-02   0.245537E-02  -0.482841E-02
  6922   0.285595E+00   0.378305E-02   0.245399E-02  -0.482591E-02
  6923   0.285422E+00   0.378063E-02   0.245333E-02  -0.482340E-02
  6924   0.285331E+00   0.377893E-02   0.245196E-02  -0.482090E-02
  6925   0.285158E+00   0.377651E-02   0.245130E-02  -0.481840E-02
  6926   0.285067E+00   0.377481E-02   0.244993E-02  -0.481590E-02
  6927   0.284895E+00   0.377239E-02   0.244927E-02  -0.481340E-02
  6928   0.284803E+00   0.377069E-02   0.244790E-02  -0.481090E-02
  6929   0.284631E+00   0.376828E-02   0.244724E-02  -0.480840E-02
  6930   0.284540E+00   0.376658E-02   0.244587E-02  -0.480591E-02
  6931   0.284368E+00   0.376417E-02   0.244521E-02  -0.480341E-02
  6932   0.284277E+00   0.376248E-02   0.244384E-02  -0.480092E-02
  6933   0.284106E+00   0.376008E-02   0.244319E-02  -0.479843E-02
  6934   0.284015E+00   0.375839E-02   0.244182E-02  -0.479594E-02
  6935   0.283843E+00   0.375598E-02   0.244116E-02  -0.479345E-02
  6936   0.283753E+00   0.375430E-02   0.243979E-02  -0.479096E-02
  6937   0.283581E+00   0.375190E-02   0.243914E-02  -0.478848E-02
  6938   0.283491E+00   0.375022E-02   0.243777E-02  -0.478599E-02
  6939   0.283319E+00   0.374782E-02   0.243712E-02  -0.478351E-02
  6940   0.283229E+00   0.374614E-02   0.243575E-02  -0.478103E-02
  6941   0.283057E+00   0.374375E-02   0.243510E-02  -0.477854E-02
  6942   0.282967E+00   0.374208E-02   0.243373E-02  -0.477606E-02
  6943   0.282796E+00   0.373968E-02   0.243308E-02  -0.477359E-02
  6944   0.282706E+00   0.373801E-02   0.243171E-02  -0.477111E-02
  6945   0.282535E+00   0.373563E-02   0.243107E-02  -0.476863E-02
  6946   0.282445E+00   0.373396E-02   0.242970E-02  -0.476616E-02
  6947   0.282274E+00   0.373157E-02   0.242905E-02  -0.476368E-02
  6948   0.282185E+00   0.372991E-02   0.242769E-02  -0.476121E-02
  6949   0.282014E+00   0.372753E-02   0.242704E-02  -0.475874E-02
  6950   0.281924E+00   0.372587E-02   0.242568E-02  -0.475627E-02
  6951   0.281753E+00   0.372349E-02   0.242503E-02  -0.475380E-02
  6952   0.281664E+00   0.372183E-02   0.242367E-02  -0.475133E-02
  6953   0.281494E+00   0.371945E-02   0.242302E-02  -0.474887E-02
  6954   0.281404E+00   0.371780E-02   0.242166E-02  -0.474640E-02
  6955   0.281234E+00   0.371543E-02   0.242102E-02  -0.474394E-02
  6956   0.281145E+00   0.371378E-02   0.241965E-02  -0.474148E-02
  6957   0.280974E+00   0.371141E-02   0.241901E-02  -0.473902E-02
  6958   0.280886E+00   0.370976E-02   0.241765E-02  -0.473656E-02
  6959   0.280715E+00   0.370739E-02   0.241701E-02  -0.473410E-02
  6960   0.280627E+00   0.370575E-02   0.241564E-02  -0.473164E-02
  6961   0.280457E+00   0.370339E-02   0.241501E-02  -0.472918E-02
  6962   0.280368E+00   0.370175E-02   0.241364E-02  -0.472673E-02
  6963   0.280198E+00   0.369938E-02   0.241301E-02  -0.472427E-02
  6964   0.280110E+00   0.369775E-02   0.241165E-02  -0.472182E-02
  6965   0.279940E+00   0.369539E-02   0.241101E-02  -0.471937E-02
  6966   0.279852E+00   0.369376E-02   0.240965E-02  -0.471692E-02
  6967   0.279682E+00   0.369140E-02   0.240901E-02  -0.471447E-02
  6968   0.279594E+00   0.368977E-02   0.240765E-02  -0.471202E-02
  6969   0.279424E+00   0.368742E-02   0.240702E-02  -0.470958E-02
  6970   0.279336E+00   0.368579E-02   0.240566E-02  -0.470713E-02
  6971   0.279166E+00   0.368344E-02   0.240502E-02  -0.470469E-02
  6972   0.279079E+00   0.368182E-02   0.240367E-02  -0.470224E-02
  6973   0.278909E+00   0.367947E-02   0.240303E-02  -0.469980E-02
  6974   0.278822E+00   0.367785E-02   0.240168E-02  -0.469736E-02
  6975   0.278652E+00   0.367551E-02   0.240104E-02  -0.469492E-02
  6976   0.278565E+00   0.367389E-02   0.239969E-02  -0.469248E-02
  6977   0.278396E+00   0.367155E-02   0.239906E-02  -0.469005E-02
  6978   0.278308E+00   0.366994E-02   0.239770E-02  -0.468761E-02
  6979   0.278139E+00   0.366760E-02   0.239707E-02  -0.468518E-02
  6980   0.278052E+00   0.366599E-02   0.239572E-02  -0.468274E-02
  6981   0.277883E+00   0.366366E-02   0.239509E-02  -0.468031E-02
  6982   0.277796E+00   0.366205E-02   0.239373E-02  -0.467788E-02
  6983   0.277627E+00   0.365972E-02   0.239310E-02  -0.467545E-02
  6984   0.277541E+00   0.365811E-02   0.239175E-02  -0.467302E-02
  6985   0.277372E+00   0.365578E-02   0.239112E-02  -0.467060E-02
  6986   0.277285E+00   0.365418E-02   0.238977E-02  -0.466817E-02
  6987   0.277116E+00   0.365186E-02   0.238914E-02  -0.466575E-02
  6988   0.277030E+00   0.365026E-02   0.238779E-02  -0.466332E-02
  6989   0.276861E+00   0.364794E-02   0.238717E-02  -0.466090E-02
  6990   0.276775E+00   0.364634E-02   0.238581E-02  -0.465848E-02
  6991   0.276606E+00   0.364402E-02   0.238519E-02  -0.465606E-02
  6992   0.276520E+00   0.364243E-02   0.238384E-02  -0.465364E-02
  6993   0.276352E+00   0.364011E-02   0.238322E-02  -0.465122E-02
  6994   0.276266E+00   0.363853E-02   0.238187E-02  -0.464881E-02
  6995   0.276098E+00   0.363621E-02   0.238125E-02  -0.464639E-02
  6996   0.276012E+00   0.363463E-02   0.237990E-02  -0.464398E-02
  6997   0.275844E+00   0.363232E-02   0.237928E-02  -0.464156E-02
  6998   0.275758E+00   0.363074E-02   0.237793E-02  -0.463915E-02
  6999   0.275590E+00   0.362843E-02   0.237731E-02  -0.463674E-02
  7000   0.275505E+00   0.362685E-02   0.237596E-02  -0.463433E-02
  7001   0.275337E+00   0.362454E-02   0.237534E-02  -0.463192E-02
  7002   0.275251E+00   0.362297E-02   0.237399E-02  -0.462952E-02
  7003   0.275083E+00   0.362066E-02   0.237337E-02  -0.462711E-02
  7004   0.274998E+00   0.361909E-02   0.237203E-02  -0.462471E-02
  7005   0.274831E+00   0.361679E-02   0.237141E-02  -0.462230E-02
  7006   0.274746E+00   0.361522E-02   0.237006E-02  -0.461990E-02
  7007   0.274578E+00   0.361293E-02   0.236945E-02  -0.461750E-02
  7008   0.274493E+00   0.361136E-02   0.236810E-02  -0.461510E-02
  7009   0.274326E+00   0.360907E-02   0.236749E-02  -0.461270E-02
  7010   0.274241E+00   0.360750E-02   0.236614E-02  -0.461030E-02
  7011   0.274073E+00   0.360521E-02   0.236553E-02  -0.460791E-02
  7012   0.273989E+00   0.360365E-02   0.236419E-02  -0.460551E-02
  7013   0.273822E+00   0.360136E-02   0.236357E-02  -0.460312E-02
  7014   0.273737E+00   0.359981E-02   0.236223E-02  -0.460072E-02
  7015   0.273570E+00   0.359752E-02   0.236162E-02  -0.459833E-02
  7016   0.273486E+00   0.359597E-02   0.236027E-02  -0.459594E-02
  7017   0.273319E+00   0.359369E-02   0.235967E-02  -0.459355E-02
  7018   0.273235E+00   0.359214E-02   0.235832E-02  -0.459116E-02
  7019   0.273068E+00   0.358985E-02   0.235771E-02  -0.458878E-02
  7020   0.272984E+00   0.358831E-02   0.235637E-02  -0.458639E-02
  7021   0.272817E+00   0.358603E-02   0.235576E-02  -0.458400E-02
  7022   0.272733E+00   0.358449E-02   0.235442E-02  -0.458162E-02
  7023   0.272566E+00   0.358221E-02   0.235382E-02  -0.457924E-02
  7024   0.272483E+00   0.358067E-02   0.235247E-02  -0.457686E-02
  7025   0.272316E+00   0.357840E-02   0.235187E-02  -0.457448E-02
  7026   0.272232E+00   0.357686E-02   0.235053E-02  -0.457210E-02
  7027   0.272066E+00   0.357459E-02   0.234992E-02  -0.456972E-02
  7028   0.271983E+00   0.357306E-02   0.234858E-02  -0.456734E-02
  7029   0.271816E+00   0.357079E-02   0.234798E-02  -0.456497E-02
  7030   0.271733E+00   0.356926E-02   0.234664E-02  -0.456259E-02
  7031   0.271567E+00   0.356699E-02   0.234604E-02  -0.456022E-02
  7032   0.271484E+00   0.356547E-02   0.234470E-02  -0.455785E-02
  7033   0.271317E+00   0.356320E-02   0.234410E-02  -0.455548E-02
  7034   0.271235E+00   0.356168E-02   0.234276E-02  -0.455311E-02
  7035   0.271068E+00   0.355942E-02   0.234216E-02  -0.455074E-02
  7036   0.270986E+00   0.355790E-02   0.234082E-02  -0.454837E-02
  7037   0.270820E+00   0.355564E-02   0.234022E-02  -0.454601E-02
  7038   0.270737E+00   0.355412E-02   0.233889E-02  -0.454364E-02
  7039   0.270571E+00   0.355187E-02   0.233829E-02  -0.454128E-02
  7040   0.270489E+00   0.355035E-02   0.233695E-02  -0.453891E-02
  7041   0.270323E+00   0.354810E-02   0.233636E-02  -0.453655E-02
  7042   0.270241E+00   0.354659E-02   0.233502E-02  -0.453419E-02
  7043   0.270075E+00   0.354434E-02   0.233442E-02  -0.453183E-02
  7044   0.269993E+00   0.354283E-02   0.233309E-02  -0.452947E-02
  7045   0.269827E+00   0.354059E-02   0.233249E-02  -0.452712E-02
  7046   0.269745E+00   0.353908E-02   0.233116E-02  -0.452476E-02
  7047   0.269580E+00   0.353684E-02   0.233057E-02  -0.452241E-02
  7048   0.269498E+00   0.353533E-02   0.232923E-02  -0.452005E-02
  7049   0.269333E+00   0.353309E-02   0.232864E-02  -0.451770E-02
  7050   0.269251E+00   0.353159E-02   0.232731E-02  -0.451535E-02
  7051   0.269086E+00   0.352935E-02   0.232671E-02  -0.451300E-02
  7052   0.269004E+00   0.352786E-02   0.232538E-02  -0.451065E-02
  7053   0.268839E+00   0.352562E-02   0.232479E-02  -0.450830E-02
  7054   0.268758E+00   0.352413E-02   0.232346E-02  -0.450596E-02
  7055   0.268593E+00   0.352189E-02   0.232287E-02  -0.450361E-02
  7056   0.268512E+00   0.352040E-02   0.232154E-02  -0.450127E-02
  7057   0.268347E+00   0.351817E-02   0.232095E-02  -0.449892E-02
  7058   0.268266E+00   0.351668E-02   0.231962E-02  -0.449658E-02
  7059   0.268101E+00   0.351445E-02   0.231903E-02  -0.449424E-02
  7060   0.268020E+00   0.351297E-02   0.231770E-02  -0.449190E-02
  7061   0.267855E+00   0.351074E-02   0.231711E-02  -0.448956E-02
  7062   0.267774E+00   0.350926E-02   0.231578E-02  -0.448722E-02
  7063   0.267610E+00   0.350704E-02   0.231520E-02  -0.448489E-02
  7064   0.267529E+00   0.350556E-02   0.231387E-02  -0.448255E-02
  7065   0.267364E+00   0.350334E-02   0.231328E-02  -0.448022E-02
  7066   0.267284E+00   0.350186E-02   0.231196E-02  -0.447788E-02
  7067   0.267120E+00   0.349965E-02   0.231137E-02  -0.447555E-02
  7068   0.267039E+00   0.349817E-02   0.231004E-02  -0.447322E-02
  7069   0.266875E+00   0.349596E-02   0.230946E-02  -0.447089E-02
  7070   0.266795E+00   0.349449E-02   0.230813E-02  -0.446857E-02
  7071   0.266631E+00   0.349227E-02   0.230755E-02  -0.446624E-02
  7072   0.266551E+00   0.349081E-02   0.230623E-02  -0.446391E-02
  7073   0.266386E+00   0.348860E-02   0.230565E-02  -0.446159E-02
  7074   0.266307E+00   0.348713E-02   0.230432E-02  -0.445926E-02
  7075   0.266143E+00   0.348492E-02   0.230374E-02  -0.445694E-02
  7076   0.266063E+00   0.348346E-02   0.230242E-02  -0.445462E-02
  7077   0.265899E+00   0.348126E-02   0.230184E-02  -0.445230E-02
  7078   0.265819E+00   0.347980E-02   0.230051E-02  -0.444998E-02
  7079   0.265656E+00   0.347760E-02   0.229994E-02  -0.444766E-02
  7080   0.265576E+00   0.347614E-02   0.229861E-02  -0.444535E-02
  7081   0.265412E+00   0.347394E-02   0.229803E-02  -0.444303E-02
  7082   0.265333E+00   0.347249E-02   0.229671E-02  -0.444072E-02
  7083   0.265170E+00   0.347029E-02   0.229614E-02  -0.443840E-02
  7084   0.265091E+00   0.346884E-02   0.229481E-02  -0.443609E-02
  7085   0.264927E+00   0.346665E-02   0.229424E-02  -0.443378E-02
  7086   0.264848E+00   0.346520E-02   0.229292E-02  -0.443147E-02
  7087   0.264685E+00   0.346301E-02   0.229234E-02  -0.442916E-02
  7088   0.264606E+00   0.346156E-02   0.229102E-02  -0.442685E-02
  7089   0.264442E+00   0.345937E-02   0.229045E-02  -0.442455E-02
  7090   0.264364E+00   0.345793E-02   0.228913E-02  -0.442224E-02
  7091   0.264201E+00   0.345574E-02   0.228856E-02  -0.441994E-02
  7092   0.264122E+00   0.345431E-02   0.228724E-02  -0.441764E-02
  7093   0.263959E+00   0.345212E-02   0.228667E-02  -0.441533E-02
  7094   0.263881E+00   0.345069E-02   0.228534E-02  -0.441303E-02
  7095   0.263718E+00   0.344850E-02   0.228478E-02  -0.441073E-02
  7096   0.263639E+00   0.344707E-02   0.228346E-02  -0.440844E-02
  7097   0.263476E+00   0.344489E-02   0.228289E-02  -0.440614E-02
  7098   0.263398E+00   0.344346E-02   0.228157E-02  -0.440384E-02
  7099   0.263236E+00   0.344128E-02   0.228100E-02  -0.440155E-02
  7100   0.263158E+00   0.343986E-02   0.227968E-02  -0.439925E-02
  7101   0.262995E+00   0.343768E-02   0.227912E-02  -0.439696E-02
  7102   0.262917E+00   0.343626E-02   0.227780E-02  -0.439467E-02
  7103   0.262754E+00   0.343408E-02   0.227723E-02  -0.439238E-02
  7104   0.262677E+00   0.343266E-02   0.227592E-02  -0.439009E-02
  7105   0.262514E+00   0.343049E-02   0.227535E-02  -0.438780E-02
  7106   0.262437E+00   0.342907E-02   0.227404E-02  -0.438552E-02
  7107   0.262274E+00   0.342690E-02   0.227347E-02  -0.438323E-02
  7108   0.262197E+00   0.342549E-02   0.227216E-02  -0.438095E-02
  7109   0.262035E+00   0.342332E-02   0.227160E-02  -0.437866E-02
  7110   0.261958E+00   0.342191E-02   0.227028E-02  -0.437638E-02
  7111   0.261795E+00   0.341975E-02   0.226972E-02  -0.437410E-02
  7112   0.261718E+00   0.341834E-02   0.226840E-02  -0.437182E-02
  7113   0.261556E+00   0.341618E-02   0.226784E-02  -0.436954E-02
  7114   0.261479E+00   0.341477E-02   0.226653E-02  -0.436727E-02
  7115   0.261317E+00   0.341261E-02   0.226597E-02  -0.436499E-02
  7116   0.261241E+00   0.341121E-02   0.226466E-02  -0.436272E-02
  7117   0.261079E+00   0.340905E-02   0.226410E-02  -0.436044E-02
  7118   0.261002E+00   0.340765E-02   0.226279E-02  -0.435817E-02
  7119   0.260840E+00   0.340550E-02   0.226223E-02  -0.435590E-02
  7120   0.260764E+00   0.340410E-02   0.226092E-02  -0.435363E-02
  7121   0.260602E+00   0.340195E-02   0.226036E-02  -0.435136E-02
  7122   0.260526E+00   0.340055E-02   0.225905E-02  -0.434909E-02
  7123   0.260364E+00   0.339840E-02   0.225849E-02  -0.434682E-02
  7124   0.260288E+00   0.339701E-02   0.225718E-02  -0.434456E-02
  7125   0.260126E+00   0.339486E-02   0.225663E-02  -0.434229E-02
  7126   0.260050E+00   0.339347E-02   0.225532E-02  -0.434003E-02
  7127   0.259889E+00   0.339133E-02   0.225476E-02  -0.433777E-02
  7128   0.259813E+00   0.338994E-02   0.225345E-02  -0.433551E-02
  7129   0.259652E+00   0.338780E-02   0.225290E-02  -0.433325E-02
  7130   0.259576E+00   0.338641E-02   0.225159E-02  -0.433099E-02
  7131   0.259415E+00   0.338427E-02   0.225104E-02  -0.432873E-02
  7132   0.259339E+00   0.338289E-02   0.224973E-02  -0.432647E-02
  7133   0.259178E+00   0.338075E-02   0.224918E-02  -0.432422E-02
  7134   0.259103E+00   0.337938E-02   0.224787E-02  -0.432197E-02
  7135   0.258941E+00   0.337724E-02   0.224732E-02  -0.431971E-02
  7136   0.258866E+00   0.337587E-02   0.224602E-02  -0.431746E-02
  7137   0.258705E+00   0.337373E-02   0.224547E-02  -0.431521E-02
  7138   0.258630E+00   0.337236E-02   0.224416E-02  -0.431296E-02
  7139   0.258469E+00   0.337023E-02   0.224361E-02  -0.431071E-02
  7140   0.258394E+00   0.336886E-02   0.224231E-02  -0.430847E-02
  7141   0.258233E+00   0.336673E-02   0.224176E-02  -0.430622E-02
  7142   0.258159E+00   0.336536E-02   0.224045E-02  -0.430398E-02
  7143   0.257998E+00   0.336324E-02   0.223991E-02  -0.430173E-02
  7144   0.257923E+00   0.336187E-02   0.223860E-02  -0.429949E-02
  7145   0.257762E+00   0.335975E-02   0.223806E-02  -0.429725E-02
  7146   0.257688E+00   0.335838E-02   0.223675E-02  -0.429501E-02
  7147   0.257527E+00   0.335626E-02   0.223621E-02  -0.429277E-02
  7148   0.257453E+00   0.335490E-02   0.223490E-02  -0.429053E-02
  7149   0.257293E+00   0.335278E-02   0.223436E-02  -0.428830E-02
  7150   0.257218E+00   0.335143E-02   0.223306E-02  -0.428606E-02
  7151   0.257058E+00   0.334931E-02   0.223252E-02  -0.428383E-02
  7152   0.256984E+00   0.334796E-02   0.223121E-02  -0.428159E-02
  7153   0.256824E+00   0.334584E-02   0.223067E-02  -0.427936E-02
  7154   0.256750E+00   0.334449E-02   0.222937E-02  -0.427713E-02
  7155   0.256590E+00   0.334238E-02   0.222883E-02  -0.427490E-02
  7156   0.256516E+00   0.334103E-02   0.222753E-02  -0.427267E-02
  7157   0.256356E+00   0.333892E-02   0.222699E-02  -0.427045E-02
  7158   0.256282E+00   0.333757E-02   0.222569E-02  -0.426822E-02
  7159   0.256122E+00   0.333547E-02   0.222515E-02  -0.426600E-02
  7160   0.256049E+00   0.333412E-02   0.222385E-02  -0.426377E-02
  7161   0.255889E+00   0.333202E-02   0.222331E-02  -0.426155E-02
  7162   0.255815E+00   0.333068E-02   0.222201E-02  -0.425933E-02
  7163   0.255655E+00   0.332857E-02   0.222148E-02  -0.425711E-02
  7164   0.255582E+00   0.332724E-02   0.222018E-02  -0.425489E-02
  7165   0.255423E+00   0.332514E-02   0.221964E-02  -0.425267E-02
  7166   0.255349E+00   0.332380E-02   0.221834E-02  -0.425045E-02
  7167   0.255190E+00   0.332170E-02   0.221781E-02  -0.424824E-02
  7168   0.255117E+00   0.332037E-02   0.221651E-02  -0.424602E-02
  7169   0.254957E+00   0.331827E-02   0.221598E-02  -0.424381E-02
  7170   0.254885E+00   0.331694E-02   0.221468E-02  -0.424160E-02
  7171   0.254725E+00   0.331485E-02   0.221415E-02  -0.423939E-02
  7172   0.254653E+00   0.331352E-02   0.221285E-02  -0.423718E-02
  7173   0.254493E+00   0.331143E-02   0.221232E-02  -0.423497E-02
  7174   0.254421E+00   0.331011E-02   0.221102E-02  -0.423276E-02
  7175   0.254261E+00   0.330802E-02   0.221049E-02  -0.423056E-02
  7176   0.254189E+00   0.330669E-02   0.220920E-02  -0.422835E-02
  7177   0.254030E+00   0.330461E-02   0.220867E-02  -0.422615E-02
  7178   0.253958E+00   0.330329E-02   0.220737E-02  -0.422395E-02
  7179   0.253799E+00   0.330120E-02   0.220684E-02  -0.422174E-02
  7180   0.253727E+00   0.329989E-02   0.220555E-02  -0.421954E-02
  7181   0.253568E+00   0.329780E-02   0.220502E-02  -0.421734E-02
  7182   0.253496E+00   0.329649E-02   0.220373E-02  -0.421515E-02
  7183   0.253337E+00   0.329441E-02   0.220320E-02  -0.421295E-02
  7184   0.253265E+00   0.329310E-02   0.220191E-02  -0.421075E-02
  7185   0.253106E+00   0.329102E-02   0.220138E-02  -0.420856E-02
  7186   0.253034E+00   0.328971E-02   0.220009E-02  -0.420637E-02
  7187   0.252876E+00   0.328763E-02   0.219956E-02  -0.420417E-02
  7188   0.252804E+00   0.328633E-02   0.219827E-02  -0.420198E-02
  7189   0.252646E+00   0.328425E-02   0.219775E-02  -0.419979E-02
  7190   0.252574E+00   0.328295E-02   0.219645E-02  -0.419760E-02
  7191   0.252416E+00   0.328088E-02   0.219593E-02  -0.419542E-02
  7192   0.252345E+00   0.327958E-02   0.219464E-02  -0.419323E-02
  7193   0.252186E+00   0.327751E-02   0.219412E-02  -0.419104E-02
  7194   0.252115E+00   0.327621E-02   0.219283E-02  -0.418886E-02
