# This list of sources to mask was generated from TC's lists at
# /spt3gsoftware/sources/spt3g_1500d_source_list_tc_05mar19.txt and
# /spt3gsoftware/sources/spt3g_1500d_decrement_list_tc_01apr19.txt.
# I removed all the sources with a "bad flag" value of 1, as well
# as all those with a S/N less than 10 in the 90 GHz band.  I also
# re-formatted to work with the 3g mapmaker.  Note that
# sources are listed first, followed by SZ clusters.  The radius
# value was taken from SPTpol's point source list, and may change
# slightly when 3G's beam measurements become more accurate.
# - Kyle Ferguson, Apr 9, 2019
#
#
# Index	 RA (deg)	 Dec (deg)	 Radius (deg)	 Flux (mJy)
#
234	 22.59700	 -46.08500	 0.0833		 13.23300
235	 22.70500	 -68.49800	 0.0833		 13.10200
236	 22.95100	 -51.86900	 0.0833		 24.21900
237	 22.99300	 -63.73700	 0.0833		 28.85500
238	 23.11600	 -61.77600	 0.0833		 18.41100
239	 23.13000	 -46.08600	 0.0833		 12.53700
240	 23.17000	 -65.38800	 0.0833		 14.13700
241	 23.24900	 -44.52100	 0.0833		 54.35600
242	 23.26600	 -44.77300	 0.0833		 24.45000
243	 23.26700	 -52.00500	 0.0833		 1026.66500
244	 23.27200	 -44.24800	 0.0833		 18.77200
245	 23.38600	 -44.74500	 0.0833		 48.46300
246	 23.39600	 -52.35400	 0.0833		 25.91200
247	 23.53200	 -55.43900	 0.0833		 17.73400
248	 23.63200	 -53.92300	 0.0833		 14.94500
249	 23.82300	 -50.09500	 0.0833		 29.64500
250	 23.84600	 -48.53400	 0.0833		 18.65300
251	 23.91200	 -51.83200	 0.0833		 31.78800
252	 23.92800	 -42.29000	 0.0833		 54.08200
253	 23.94600	 -52.74300	 0.0833		 22.89500
254	 23.98600	 -66.04300	 0.0833		 16.80000
255	 24.35700	 -54.66400	 0.0833		 13.23800
256	 24.63700	 -46.24500	 0.0833		 28.20600
257	 24.65900	 -42.53700	 0.0833		 20.75400
258	 24.89000	 -69.15300	 0.0833		 25.10100
259	 24.91500	 -47.53900	 0.0833		 48.57600
260	 24.95200	 -52.30000	 0.0833		 46.24600
261	 24.97600	 -43.92600	 0.0833		 44.72600
262	 25.18500	 -47.42900	 0.0833		 18.11700
263	 25.37400	 -54.46700	 0.0833		 12.96000
264	 25.42200	 -56.84700	 0.0833		 32.25600
265	 25.44900	 -47.61200	 0.0833		 30.75600
266	 25.52300	 -42.10900	 0.0833		 27.63700
267	 25.60800	 -57.50100	 0.0833		 81.56500
268	 25.72700	 -68.91000	 0.0833		 15.34900
269	 25.74300	 -60.74800	 0.0833		 48.40500
270	 25.81700	 -57.36200	 0.0833		 22.94300
271	 25.86200	 -66.19300	 0.0833		 30.10200
272	 26.07200	 -64.36000	 0.0833		 136.35200
273	 26.29400	 -55.72900	 0.0833		 18.39600
274	 26.48100	 -67.77600	 0.0833		 17.41200
275	 26.68100	 -60.12000	 0.0833		 11.43200
276	 26.69400	 -52.04700	 0.0833		 94.84800
277	 26.84000	 -42.58400	 0.0833		 11.97100
278	 27.11200	 -69.66000	 0.0833		 12.96900
279	 27.46000	 -49.47700	 0.0833		 12.76600
280	 27.58900	 -55.41700	 0.0833		 11.47600
281	 27.68400	 -68.37900	 0.0833		 21.59900
282	 27.71200	 -60.73600	 0.0833		 18.69900
283	 27.73800	 -58.50000	 0.0833		 23.52700
284	 28.02200	 -46.87800	 0.0833		 31.64400
285	 28.38600	 -49.05300	 0.0833		 22.56400
286	 28.48700	 -54.11700	 0.0833		 34.66900
287	 28.57400	 -51.13500	 0.0833		 80.64800
288	 28.63500	 -66.06800	 0.0833		 124.67100
289	 28.68600	 -69.65800	 0.0833		 13.05300
290	 28.76500	 -41.91200	 0.0833		 19.22700
291	 28.79700	 -64.42000	 0.0833		 36.41500
292	 28.98000	 -51.43100	 0.0833		 12.90000
293	 29.18800	 -47.74400	 0.0833		 20.29800
294	 29.20100	 -54.66600	 0.0833		 42.56700
295	 29.28600	 -46.01800	 0.0833		 54.32400
296	 29.33600	 -54.37900	 0.0833		 17.46100
297	 29.40100	 -49.26000	 0.0833		 19.72700
298	 29.41800	 -42.59100	 0.0833		 21.24900
299	 29.45800	 -46.24600	 0.0833		 55.62900
300	 29.54500	 -56.50400	 0.0833		 18.80300
301	 29.56200	 -50.07700	 0.0833		 43.41200
302	 29.57100	 -47.21800	 0.0833		 20.44500
303	 29.61000	 -58.18400	 0.0833		 66.83900
304	 29.65900	 -64.18900	 0.0833		 42.47500
305	 29.66400	 -64.31900	 0.0833		 37.16700
306	 29.73800	 -63.58000	 0.0833		 23.38800
307	 29.77000	 -45.26700	 0.0833		 38.15600
308	 29.80300	 -53.15200	 0.0833		 13.69800
309	 29.80400	 -47.10900	 0.0833		 14.75900
310	 29.83000	 -60.93100	 0.0833		 13.97200
311	 30.21000	 -50.78200	 0.0833		 12.19600
312	 30.28800	 -66.63300	 0.0833		 193.88000
313	 30.68000	 -69.20600	 0.0833		 20.58600
314	 30.72800	 -44.27800	 0.0833		 14.13500
315	 30.81900	 -55.95500	 0.0833		 28.65100
316	 30.91400	 -43.83700	 0.0833		 23.10900
317	 30.98800	 -68.77700	 0.0833		 19.45100
318	 31.18800	 -50.06600	 0.0833		 15.49000
319	 31.19300	 -55.05100	 0.0833		 31.54200
320	 31.41200	 -65.82400	 0.0833		 15.41000
321	 31.45500	 -55.85900	 0.0833		 19.35500
322	 31.67200	 -61.72400	 0.0833		 112.15400
323	 31.81300	 -48.38600	 0.0833		 13.28100
324	 31.82600	 -70.47200	 0.0833		 17.61100
325	 31.97200	 -68.62700	 0.0833		 102.69700
326	 32.00900	 -62.27400	 0.0833		 36.82400
327	 32.14100	 -68.10700	 0.0833		 24.21900
328	 32.30600	 -62.49000	 0.0833		 11.67300
329	 32.33200	 -52.49300	 0.0833		 27.45500
330	 32.52600	 -43.12200	 0.0833		 17.05800
331	 32.55500	 -65.78000	 0.0833		 21.67300
332	 32.55500	 -66.59300	 0.0833		 15.28300
333	 32.68500	 -51.02200	 0.0833		 3819.56300
334	 32.70500	 -43.69300	 0.0833		 14.44500
335	 32.91500	 -43.00300	 0.0833		 11.72000
336	 33.08500	 -43.48100	 0.0833		 17.97200
337	 33.14600	 -50.07600	 0.0833		 12.06200
338	 33.50300	 -61.30000	 0.0833		 18.18500
339	 33.53000	 -70.44500	 0.0833		 98.39300
340	 33.54500	 -58.37000	 0.0833		 65.71900
341	 33.57200	 -61.82400	 0.0833		 194.28700
342	 33.57800	 -51.47800	 0.0833		 12.00900
343	 33.74500	 -60.20600	 0.0833		 12.24600
344	 33.80100	 -67.68100	 0.0833		 23.55300
345	 33.80300	 -64.24000	 0.0833		 12.45000
346	 33.80400	 -65.33600	 0.0833		 51.34200
347	 33.82300	 -51.08700	 0.0833		 14.36600
348	 34.00700	 -52.00800	 0.0833		 34.84000
349	 34.03800	 -55.75600	 0.0833		 12.29500
350	 34.12300	 -45.46000	 0.0833		 13.23800
351	 34.18000	 -44.78700	 0.0833		 25.32400
352	 34.18200	 -47.82500	 0.0833		 51.61500
353	 34.21400	 -66.60500	 0.0833		 31.43300
354	 34.29000	 -57.30700	 0.0833		 25.57500
355	 34.36400	 -59.86300	 0.0833		 26.76100
356	 34.52200	 -49.34900	 0.0833		 17.18200
357	 34.55000	 -47.30600	 0.0833		 31.88100
358	 34.64000	 -55.06600	 0.0833		 30.97500
359	 34.84000	 -48.10400	 0.0833		 14.66500
360	 34.89800	 -42.96600	 0.0833		 25.33200
361	 34.93000	 -68.10000	 0.0833		 53.68700
362	 34.99500	 -58.66600	 0.0833		 14.89900
363	 35.04100	 -70.36600	 0.0833		 18.86000
364	 35.23200	 -63.50300	 0.0833		 194.60800
365	 35.29600	 -49.58400	 0.0833		 15.28000
366	 35.36700	 -47.22200	 0.0833		 39.31800
367	 35.39000	 -58.62500	 0.0833		 31.96300
368	 35.46600	 -56.79400	 0.0833		 50.29500
369	 35.49200	 -64.09100	 0.0833		 30.56100
370	 35.55600	 -51.11200	 0.0833		 23.46200
371	 35.56900	 -66.19500	 0.0833		 16.75000
372	 35.70200	 -60.68800	 0.0833		 22.48600
373	 35.77200	 -53.71500	 0.0833		 30.66700
374	 35.87300	 -53.79700	 0.0833		 115.77900
375	 35.88000	 -56.11100	 0.0833		 17.46000
376	 35.91900	 -56.00900	 0.0833		 13.12400
377	 35.97900	 -59.23500	 0.0833		 11.91700
378	 36.08100	 -70.71600	 0.0833		 55.20400
379	 36.21100	 -69.90200	 0.0833		 22.14400
380	 36.37100	 -52.43400	 0.0833		 30.17000
381	 36.42600	 -45.06100	 0.0833		 197.52600
382	 36.61000	 -59.24500	 0.0833		 12.00000
383	 36.66700	 -42.93600	 0.0833		 14.02100
384	 36.70900	 -52.88400	 0.0833		 12.58000
385	 36.71200	 -61.34900	 0.0833		 15.69900
386	 36.71800	 -60.27200	 0.0833		 11.66600
387	 36.77700	 -63.52500	 0.0833		 15.17900
388	 36.91500	 -44.43400	 0.0833		 16.92400
389	 36.97800	 -61.97000	 0.0833		 12.95400
390	 37.00600	 -49.03000	 0.0833		 31.72800
391	 37.08500	 -55.76900	 0.0833		 495.45100
392	 37.19900	 -48.67400	 0.0833		 31.23900
393	 37.29000	 -69.36400	 0.0833		 26.27900
394	 37.29600	 -54.05900	 0.0833		 76.76400
395	 37.34900	 -52.54400	 0.0833		 54.57700
396	 37.50700	 -43.38400	 0.0833		 12.59900
397	 37.53600	 -45.06800	 0.0833		 14.24300
398	 37.54400	 -59.85500	 0.0833		 12.71800
399	 37.55300	 -62.24100	 0.0833		 45.23300
400	 37.79000	 -57.92000	 0.0833		 66.01900
401	 37.79500	 -47.77500	 0.0833		 285.93600
402	 37.82500	 -58.68700	 0.0833		 50.44600
403	 37.93100	 -67.88500	 0.0833		 18.85500
404	 38.43200	 -44.32400	 0.0833		 15.99500
405	 38.48000	 -50.51000	 0.0833		 28.03900
406	 38.48000	 -46.53200	 0.0833		 12.52000
407	 38.77200	 -47.62400	 0.0833		 32.23800
408	 38.80500	 -47.16400	 0.0833		 113.83800
409	 39.00100	 -41.78000	 0.0833		 13.99300
410	 39.07900	 -44.08200	 0.0833		 14.91400
411	 39.22700	 -61.60300	 0.0833		 199.34600
412	 39.44300	 -67.46700	 0.0833		 11.94100
413	 39.84000	 -51.14200	 0.0833		 27.13900
414	 40.09800	 -48.38200	 0.0833		 20.72900
415	 40.16200	 -54.49500	 0.0833		 19.94900
416	 40.30500	 -59.17400	 0.0833		 11.47000
417	 40.39600	 -49.42100	 0.0833		 45.56500
418	 40.58100	 -55.12500	 0.0833		 16.14400
419	 40.64200	 -42.03700	 0.0833		 12.49000
420	 40.71200	 -47.75800	 0.0833		 28.56900
421	 40.79900	 -51.09200	 0.0833		 38.78200
422	 40.85400	 -57.65000	 0.0833		 24.60700
423	 40.86300	 -56.21400	 0.0833		 18.37000
424	 40.97500	 -45.71800	 0.0833		 16.31800
425	 41.11400	 -69.26600	 0.0833		 11.82400
426	 41.16600	 -58.33200	 0.0833		 18.15200
427	 41.22200	 -59.80100	 0.0833		 24.68400
428	 41.41300	 -52.96900	 0.0833		 15.46600
429	 41.47000	 -45.00100	 0.0833		 251.90000
430	 41.49600	 -46.86000	 0.0833		 715.32900
431	 41.55500	 -49.90300	 0.0833		 92.91400
432	 41.66600	 -59.92400	 0.0833		 22.46400
433	 41.68700	 -50.43400	 0.0833		 16.08300
434	 41.76500	 -47.25900	 0.0833		 24.06400
435	 41.80200	 -63.42500	 0.0833		 66.38400
436	 42.44800	 -55.94100	 0.0833		 25.11300
437	 42.65600	 -63.91600	 0.0833		 38.47500
438	 42.79400	 -52.14000	 0.0833		 18.49500
439	 42.80700	 -68.03000	 0.0833		 18.50100
440	 42.81400	 -51.57300	 0.0833		 18.22900
441	 42.86200	 -60.00200	 0.0833		 241.24700
442	 42.87100	 -66.61000	 0.0833		 19.58100
443	 42.87600	 -42.61200	 0.0833		 18.38900
444	 42.93100	 -64.00500	 0.0833		 18.05200
445	 42.99500	 -67.29500	 0.0833		 18.24800
446	 43.10500	 -44.48000	 0.0833		 14.46500
447	 43.12100	 -50.08300	 0.0833		 16.37400
448	 43.12700	 -55.13300	 0.0833		 13.31000
449	 43.20800	 -71.07000	 0.0833		 26.86300
450	 43.21200	 -64.04700	 0.0833		 23.74600
451	 43.36500	 -54.70000	 0.0833		 829.62300
452	 43.44600	 -65.21600	 0.0833		 18.37400
453	 43.52800	 -59.43200	 0.0833		 13.86900
454	 43.61600	 -46.90500	 0.0833		 37.09000
455	 43.63900	 -45.73100	 0.0833		 29.35300
456	 44.12600	 -52.45700	 0.0833		 16.63000
457	 44.40600	 -61.20800	 0.0833		 89.64500
458	 44.52100	 -70.07200	 0.0833		 11.84800
459	 44.65400	 -50.87300	 0.0833		 105.93500
460	 44.70000	 -53.54000	 0.0833		 72.38400
461	 45.10900	 -49.99100	 0.0833		 17.98700
462	 45.16800	 -70.73900	 0.0833		 30.70800
463	 45.22300	 -51.04500	 0.0833		 42.31200
464	 45.23300	 -54.96600	 0.0833		 13.30300
465	 45.37800	 -52.93800	 0.0833		 30.49800
466	 45.38700	 -51.50900	 0.0833		 12.06900
467	 45.41600	 -45.14000	 0.0833		 14.61900
